PolicyID,CustomerID,ProductType,SumAssured,AnnualPremium,StartDate,EndDate,TenureMonths,Status,RegionID
5016109,210872,SME,112042.55,13123.75,2020-12-19,2021-12-14,12,Active,6014
5016110,201915,Health,91022.45,3761.91,2020-04-02,2021-03-28,12,Active,6067
5016111,202983,Property,269578.01,24666.3,2020-12-02,2021-11-27,12,Active,6082
5016112,202303,Auto,18978.65,1645.17,2021-05-14,2022-05-09,12,Active,6023
5016113,213505,Auto,29110.55,3144.08,2023-04-10,2024-04-04,12,Active,6022
5016114,214100,PersonalAccident,34988.8,1157.88,2021-04-04,2022-03-30,12,Active,6033
5016115,207821,Auto,20930.95,1348.64,2020-09-07,2021-09-02,12,Active,6183
5016116,208831,Property,67873.97,2812.19,2022-09-02,2023-08-28,12,Lapsed,6068
5016117,208406,Auto,27926.9,1921.88,2022-11-23,2023-11-18,12,Active,6091
5016118,209447,Property,379174.87,23000.34,2022-06-29,2023-06-24,12,Active,6171
5016119,209156,Auto,16925.16,1867.67,2024-09-12,2025-09-07,12,Active,6176
5016120,210740,Health,58458.07,3172.67,2024-04-12,2025-04-07,12,Active,6208
5016121,203110,Health,6567.26,483.36,2025-06-15,2026-06-10,12,Active,6134
5016122,213737,Travel,32445.94,1164.69,2020-12-02,2021-05-31,6,Active,6103
5016123,212521,Health,24275.63,2346.95,2023-12-06,2024-11-30,12,Expired,6053
5016124,209084,SME,123136.33,8594.31,2025-01-28,2026-01-23,12,Active,6095
5016125,201590,Auto,12281.41,392.41,2023-05-11,2024-05-05,12,Lapsed,6203
5016126,210133,PersonalAccident,43411.1,1675.88,2023-09-08,2024-09-02,12,Active,6077
5016127,200795,Auto,11941.77,776.36,2022-10-19,2023-10-14,12,Active,6171
5016128,212028,Auto,19422.03,1025.54,2023-11-04,2024-10-29,12,Active,6002
5016129,202422,Auto,19166.38,1107.08,2022-09-10,2023-09-05,12,Active,6187
5016130,202416,Auto,15955.94,1183.4,2020-10-11,2021-10-06,12,Active,6019
5016131,212379,Health,10544.59,1123.2,2024-05-24,2025-05-19,12,Active,6001
5016132,203342,Auto,26249.0,532.5,2020-06-01,2021-05-27,12,Active,6192
5016133,207853,Auto,13723.9,1273.58,2024-05-14,2025-05-09,12,Active,6158
5016134,203815,Auto,8162.99,525.98,2020-07-27,2021-07-22,12,Expired,6146
5016135,200656,Health,76802.09,6168.74,2020-02-25,2021-02-19,12,Active,6075
5016136,213813,Health,52719.18,2625.25,2020-07-24,2021-07-19,12,Active,6139
5016137,213924,Property,492320.43,40701.12,2022-03-20,2023-03-15,12,Active,6207
5016138,201537,Health,84606.3,4354.97,2023-04-05,2024-03-30,12,Active,6005
5016139,206175,Property,456659.49,16014.93,2025-05-26,2026-05-21,12,Active,6043
5016140,214128,Auto,14348.0,664.23,2025-01-04,2025-12-30,12,Active,6145
5016141,208513,Property,419473.35,9178.55,2023-08-02,2024-07-27,12,Active,6134
5016142,205616,Auto,29017.52,2828.3,2023-12-26,2024-12-20,12,Active,6066
5016143,200833,Health,70439.15,6007.54,2020-03-24,2021-03-19,12,Lapsed,6196
5016144,214251,Auto,3039.12,339.15,2023-08-30,2024-08-24,12,Active,6072
5016145,200446,Auto,28448.67,951.71,2025-02-22,2026-02-17,12,Cancelled,6080
5016146,204731,Auto,16257.64,1536.28,2021-08-22,2022-08-17,12,Lapsed,6028
5016147,202877,Health,37487.42,3869.73,2023-05-29,2024-05-23,12,Cancelled,6065
5016148,202297,SME,228644.02,7147.69,2022-11-20,2023-11-15,12,Active,6029
5016149,210677,Health,84574.69,5892.13,2020-05-20,2021-05-15,12,Active,6208
5016150,205326,Auto,5773.58,680.28,2024-06-12,2025-06-07,12,Active,6195
5016151,212921,Auto,13738.15,316.09,2025-05-13,2026-05-08,12,Active,6097
5016152,202052,Health,94786.49,10062.51,2024-10-13,2025-10-08,12,Active,6182
5016153,204685,Auto,17374.25,617.38,2023-05-21,2024-05-15,12,Expired,6099
5016154,205997,Property,234783.81,13994.52,2021-05-01,2022-04-26,12,Active,6168
5016155,209925,Health,90090.2,7308.96,2023-08-20,2024-08-14,12,Expired,6162
5016156,202153,Health,70206.84,2888.25,2020-03-13,2021-03-08,12,Active,6093
5016157,213421,Health,66335.88,5496.57,2022-01-11,2023-01-06,12,Active,6001
5016158,214410,Auto,7529.31,209.8,2020-02-16,2021-02-10,12,Active,6153
5016159,204321,Auto,17016.79,1120.81,2023-02-25,2024-02-20,12,Active,6213
5016160,206657,PersonalAccident,31163.65,3449.04,2024-04-23,2025-04-18,12,Expired,6108
5016161,206783,Auto,2826.97,335.5,2021-03-03,2022-02-26,12,Expired,6201
5016162,211318,Health,66816.84,1510.63,2022-12-23,2023-12-18,12,Expired,6216
5016163,205212,PersonalAccident,95951.73,9843.1,2021-10-31,2022-10-26,12,Active,6163
5016164,209834,SME,244794.31,9777.64,2023-01-14,2024-01-09,12,Cancelled,6026
5016165,213303,Health,48453.79,2622.63,2023-08-01,2024-07-26,12,Expired,6013
5016166,207895,Auto,15042.66,591.13,2022-06-16,2023-06-11,12,Lapsed,6107
5016167,211534,PersonalAccident,23509.36,1714.26,2023-03-28,2024-03-22,12,Active,6081
5016168,212193,SME,256011.33,20499.36,2025-03-14,2026-03-09,12,Active,6110
5016169,208860,Health,12180.36,604.83,2021-06-14,2022-06-09,12,Active,6149
5016170,203600,Property,163363.98,3634.74,2020-06-28,2021-06-23,12,Active,6091
5016171,211516,Travel,37364.48,2848.67,2020-04-26,2020-10-23,6,Active,6144
5016172,207691,Property,349834.2,37495.27,2025-07-19,2026-07-14,12,Active,6050
5016173,207342,Auto,6952.92,637.83,2023-05-07,2024-05-01,12,Active,6180
5016174,205633,Auto,12377.99,761.59,2023-02-03,2024-01-29,12,Active,6171
5016175,205613,Auto,7115.73,157.86,2023-08-30,2024-08-24,12,Lapsed,6033
5016176,205270,Auto,4833.96,384.6,2020-04-06,2021-04-01,12,Expired,6217
5016177,212696,Property,392080.06,11429.46,2025-01-06,2026-01-01,12,Expired,6122
5016178,202140,Health,55359.42,4645.52,2022-02-12,2023-02-07,12,Active,6182
5016179,207578,Auto,18443.13,1538.23,2020-02-01,2021-01-26,12,Active,6068
5016180,206752,Auto,17297.98,841.8,2023-09-22,2024-09-16,12,Active,6190
5016181,200433,Auto,5294.42,213.39,2023-09-05,2024-08-30,12,Active,6135
5016182,208895,PersonalAccident,83182.92,7966.61,2023-12-05,2024-11-29,12,Lapsed,6027
5016183,200212,Health,66936.07,1848.68,2021-08-13,2022-08-08,12,Active,6002
5016184,210944,Auto,2978.52,86.9,2023-05-28,2024-05-22,12,Active,6193
5016185,210064,Health,5467.15,540.13,2024-03-27,2025-03-22,12,Expired,6021
5016186,214355,Health,92982.6,7159.79,2025-02-06,2026-02-01,12,Cancelled,6137
5016187,208949,Health,89180.99,4322.34,2023-11-22,2024-11-16,12,Active,6217
5016188,209561,Auto,13173.98,1458.03,2022-07-24,2023-07-19,12,Lapsed,6201
5016189,214591,Health,49422.54,5519.42,2020-10-14,2021-10-09,12,Active,6033
5016190,204285,Auto,24927.55,1703.13,2024-04-13,2025-04-08,12,Active,6087
5016191,211304,PersonalAccident,5903.75,405.34,2025-02-14,2026-02-09,12,Active,6199
5016192,201808,Health,48659.17,2757.66,2020-01-10,2021-01-04,12,Active,6097
5016193,213933,Auto,29525.9,957.31,2022-01-02,2022-12-28,12,Active,6193
5016194,203612,Property,439265.2,27321.62,2020-05-09,2021-05-04,12,Active,6087
5016195,201715,Property,188587.73,13510.11,2025-05-04,2026-04-29,12,Active,6181
5016196,201814,Auto,7778.0,264.36,2020-11-25,2021-11-20,12,Active,6140
5016197,200237,Property,367535.52,28939.57,2020-01-30,2021-01-24,12,Active,6106
5016198,206691,Health,17315.7,1033.14,2021-12-12,2022-12-07,12,Active,6179
5016199,208678,SME,253302.68,28969.5,2023-05-29,2024-05-23,12,Active,6181
5016200,203836,Auto,26771.21,2594.88,2024-02-10,2025-02-04,12,Expired,6129
5016201,203046,Auto,9961.79,268.19,2020-01-26,2021-01-20,12,Active,6059
5016202,202043,Travel,18176.03,1210.02,2024-09-10,2025-03-09,6,Active,6185
5016203,201945,Auto,28271.76,2832.59,2020-03-01,2021-02-24,12,Active,6106
5016204,202357,Travel,41613.71,3979.63,2024-06-02,2024-11-29,6,Lapsed,6204
5016205,200486,Health,7480.44,737.7,2023-09-28,2024-09-22,12,Active,6031
5016206,201661,Auto,28306.68,1591.13,2023-04-11,2024-04-05,12,Active,6125
5016207,210202,PersonalAccident,7034.09,376.64,2024-02-13,2025-02-07,12,Active,6004
5016208,207319,Auto,23294.99,2421.55,2022-04-16,2023-04-11,12,Active,6214
5016209,206671,Property,280230.73,6718.93,2024-04-27,2025-04-22,12,Active,6040
5016210,208090,Property,420666.4,44243.22,2024-12-20,2025-12-15,12,Active,6066
5016211,208523,Health,14830.3,1249.4,2020-07-18,2021-07-13,12,Lapsed,6075
5016212,202024,Auto,11009.6,298.58,2020-06-08,2021-06-03,12,Active,6147
5016213,206930,SME,28980.63,3134.85,2023-02-09,2024-02-04,12,Active,6106
5016214,200112,Travel,27480.19,3047.58,2025-08-25,2026-02-21,6,Active,6017
5016215,211245,Property,211384.53,15764.95,2022-10-10,2023-10-05,12,Active,6099
5016216,208650,Auto,29694.07,2203.99,2025-01-02,2025-12-28,12,Expired,6199
5016217,206245,Auto,15034.8,713.83,2020-04-13,2021-04-08,12,Active,6071
5016218,201415,Health,76184.36,4154.46,2022-07-21,2023-07-16,12,Active,6062
5016219,203744,Health,97295.4,2764.32,2021-07-28,2022-07-23,12,Active,6112
5016220,203172,Auto,25471.06,1778.63,2023-04-07,2024-04-01,12,Active,6197
5016221,209395,Property,309277.83,22807.84,2022-06-18,2023-06-13,12,Lapsed,6078
5016222,201861,Auto,22534.66,938.85,2022-04-20,2023-04-15,12,Active,6110
5016223,204307,Auto,26713.47,2753.3,2025-03-13,2026-03-08,12,Expired,6103
5016224,201147,Health,45837.35,3735.66,2022-09-11,2023-09-06,12,Active,6034
5016225,210865,PersonalAccident,25584.67,1493.45,2023-03-23,2024-03-17,12,Active,6129
5016226,207411,SME,262227.12,30282.58,2022-11-28,2023-11-23,12,Active,6013
5016227,200123,Auto,2384.04,128.88,2024-11-28,2025-11-23,12,Lapsed,6046
5016228,214662,SME,25158.96,1140.17,2024-05-17,2025-05-12,12,Active,6039
5016229,206601,Health,30122.29,2169.08,2020-10-24,2021-10-19,12,Active,6209
5016230,213669,Property,366067.05,17223.48,2024-07-07,2025-07-02,12,Active,6060
5016231,200651,Auto,27429.32,1589.88,2023-07-18,2024-07-12,12,Active,6130
5016232,202099,Health,79009.72,4741.84,2020-04-11,2021-04-06,12,Active,6219
5016233,200235,PersonalAccident,7554.44,256.18,2021-08-24,2022-08-19,12,Active,6185
5016234,203533,Auto,8579.89,589.3,2023-05-12,2024-05-06,12,Active,6033
5016235,214474,Auto,28730.71,2121.15,2025-07-05,2026-06-30,12,Active,6073
5016236,206905,Health,45038.88,2994.03,2023-05-30,2024-05-24,12,Active,6030
5016237,207789,Health,26610.36,1722.08,2024-09-14,2025-09-09,12,Active,6142
5016238,206412,Property,334861.43,17511.42,2021-10-11,2022-10-06,12,Active,6034
5016239,210489,Auto,15170.44,1786.45,2023-01-27,2024-01-22,12,Active,6121
5016240,203966,Health,92008.97,8004.26,2020-10-30,2021-10-25,12,Active,6208
5016241,210983,Travel,9829.88,973.41,2020-05-16,2020-11-12,6,Cancelled,6040
5016242,211993,Auto,23642.26,1880.72,2021-03-09,2022-03-04,12,Active,6051
5016243,200733,Property,405164.29,18467.55,2025-04-18,2026-04-13,12,Active,6107
5016244,202126,Health,70328.84,7975.09,2024-12-10,2025-12-05,12,Active,6117
5016245,205107,Health,46378.51,1365.87,2021-08-08,2022-08-03,12,Active,6071
5016246,209413,Auto,27942.18,1721.01,2024-04-09,2025-04-04,12,Active,6056
5016247,212560,Auto,14431.99,1217.71,2023-03-06,2024-02-29,12,Expired,6054
5016248,204302,Health,10552.14,1098.96,2023-03-10,2024-03-04,12,Expired,6154
5016249,211821,Auto,6603.67,571.9,2020-01-13,2021-01-07,12,Active,6151
5016250,211353,Health,72146.64,6826.94,2023-08-19,2024-08-13,12,Active,6035
5016251,205519,SME,10587.04,1260.46,2022-08-27,2023-08-22,12,Active,6052
5016252,203237,Health,64528.34,2198.24,2020-10-25,2021-10-20,12,Active,6140
5016253,201291,PersonalAccident,65591.14,4883.88,2025-03-16,2026-03-11,12,Active,6073
5016254,206914,Auto,14305.27,398.96,2020-01-26,2021-01-20,12,Expired,6182
5016255,209195,Property,110598.38,2862.14,2021-11-04,2022-10-30,12,Active,6140
5016256,213507,Health,94274.5,7107.83,2023-11-06,2024-10-31,12,Expired,6167
5016257,209621,SME,221318.44,9574.85,2021-04-18,2022-04-13,12,Expired,6148
5016258,208726,Auto,28428.43,1637.2,2025-05-16,2026-05-11,12,Active,6162
5016259,210965,Health,6491.16,702.9,2023-12-11,2024-12-05,12,Active,6028
5016260,202074,Health,36068.28,2198.54,2020-05-14,2021-05-09,12,Active,6097
5016261,203776,Health,66902.71,1846.47,2023-01-26,2024-01-21,12,Active,6145
5016262,201908,Property,497525.51,56129.44,2020-04-27,2021-04-22,12,Active,6115
5016263,206555,Health,5124.97,312.68,2024-06-03,2025-05-29,12,Expired,6018
5016264,201549,Auto,19891.52,2329.92,2021-05-23,2022-05-18,12,Active,6193
5016265,211448,Auto,9835.91,1035.09,2023-09-10,2024-09-04,12,Active,6075
5016266,204509,Health,94908.28,7028.32,2024-07-09,2025-07-04,12,Active,6093
5016267,208829,SME,63012.26,4126.63,2020-08-06,2021-08-01,12,Active,6073
5016268,211096,Property,304690.63,12689.88,2024-04-08,2025-04-03,12,Active,6072
5016269,202767,Health,64897.09,3708.17,2022-04-19,2023-04-14,12,Expired,6172
5016270,212806,Property,429420.21,21899.2,2022-03-14,2023-03-09,12,Active,6208
5016271,204497,Property,32517.4,1999.39,2023-07-05,2024-06-29,12,Active,6134
5016272,214902,Travel,19602.84,1074.91,2023-07-25,2024-01-21,6,Active,6155
5016273,203397,Auto,29228.29,1542.69,2021-03-19,2022-03-14,12,Active,6077
5016274,207038,Property,466112.19,27087.98,2020-05-24,2021-05-19,12,Active,6063
5016275,213850,Auto,20677.12,2349.12,2020-10-14,2021-10-09,12,Active,6053
5016276,205279,Health,67217.97,6807.35,2021-01-04,2021-12-30,12,Active,6078
5016277,207366,Health,27237.08,1863.39,2021-05-15,2022-05-10,12,Active,6163
5016278,206204,SME,16086.25,1669.09,2024-03-21,2025-03-16,12,Active,6143
5016279,205505,PersonalAccident,48360.01,5465.88,2024-01-23,2025-01-17,12,Active,6032
5016280,202927,Health,5514.83,172.77,2025-04-08,2026-04-03,12,Active,6211
5016281,204251,Travel,49075.84,1563.92,2025-03-07,2025-09-03,6,Active,6075
5016282,209873,PersonalAccident,70012.35,5812.84,2020-02-13,2021-02-07,12,Active,6118
5016283,214692,PersonalAccident,44057.41,2950.05,2021-11-28,2022-11-23,12,Lapsed,6212
5016284,213691,Health,86085.78,8410.33,2025-03-31,2026-03-26,12,Expired,6005
5016285,204482,PersonalAccident,36145.54,2656.12,2021-12-01,2022-11-26,12,Active,6209
5016286,210083,Property,265217.63,14557.01,2023-08-03,2024-07-28,12,Cancelled,6097
5016287,208316,Property,315308.09,33748.96,2024-07-18,2025-07-13,12,Active,6022
5016288,213147,Health,35194.53,3577.67,2020-07-27,2021-07-22,12,Expired,6141
5016289,213896,Health,17395.05,1130.08,2022-08-12,2023-08-07,12,Active,6024
5016290,202701,Auto,14767.98,588.68,2020-05-31,2021-05-26,12,Active,6116
5016291,204401,PersonalAccident,59785.57,4752.75,2024-01-01,2024-12-26,12,Active,6063
5016292,213166,Auto,18948.29,613.37,2020-03-18,2021-03-13,12,Active,6070
5016293,208054,Auto,26235.64,2535.49,2020-10-03,2021-09-28,12,Active,6136
5016294,206199,Health,41268.39,1713.68,2021-12-31,2022-12-26,12,Active,6048
5016295,200141,Auto,16155.13,1528.13,2021-12-03,2022-11-28,12,Active,6068
5016296,200762,Travel,10129.96,1125.37,2025-06-27,2025-12-24,6,Active,6050
5016297,203730,Auto,4292.08,467.47,2024-11-24,2025-11-19,12,Active,6024
5016298,212455,Auto,7624.73,784.38,2020-03-24,2021-03-19,12,Active,6036
5016299,205024,Auto,12384.41,341.12,2022-10-21,2023-10-16,12,Active,6168
5016300,200677,Auto,2074.83,105.16,2022-12-01,2023-11-26,12,Active,6005
5016301,209330,Auto,12414.26,1280.09,2025-07-30,2026-07-25,12,Active,6215
5016302,212379,Health,57278.23,6494.7,2022-12-20,2023-12-15,12,Active,6140
5016303,204265,Property,471747.53,44857.8,2025-05-12,2026-05-07,12,Active,6191
5016304,210457,SME,273490.13,23160.63,2020-09-24,2021-09-19,12,Active,6159
5016305,210213,Health,27925.68,1565.53,2023-11-29,2024-11-23,12,Active,6001
5016306,211334,Auto,21350.92,2527.83,2022-08-25,2023-08-20,12,Active,6027
5016307,201991,Auto,10206.15,540.3,2023-04-09,2024-04-03,12,Lapsed,6149
5016308,214825,Property,219158.1,7422.89,2023-04-10,2024-04-04,12,Active,6135
5016309,209051,Auto,28304.83,1941.29,2021-06-27,2022-06-22,12,Active,6027
5016310,208142,Health,77524.68,2124.52,2025-01-11,2026-01-06,12,Active,6000
5016311,204593,Auto,21806.06,894.98,2020-04-20,2021-04-15,12,Active,6131
5016312,212128,Auto,10881.6,601.34,2020-05-17,2021-05-12,12,Active,6218
5016313,200277,SME,115314.34,13668.62,2023-04-17,2024-04-11,12,Cancelled,6000
5016314,207186,Auto,23273.05,2634.26,2021-03-28,2022-03-23,12,Active,6011
5016315,211267,Health,11207.04,1004.02,2024-12-05,2025-11-30,12,Active,6188
5016316,212125,Property,23145.42,1693.99,2020-07-12,2021-07-07,12,Expired,6181
5016317,213310,Auto,5025.23,434.06,2022-06-25,2023-06-20,12,Lapsed,6176
5016318,200543,Travel,22642.27,1412.94,2022-04-29,2022-10-26,6,Expired,6108
5016319,208417,Property,385197.69,43455.53,2020-03-16,2021-03-11,12,Expired,6182
5016320,204359,Auto,4332.63,489.39,2024-10-24,2025-10-19,12,Active,6184
5016321,212478,Health,89334.87,2079.37,2022-07-16,2023-07-11,12,Active,6008
5016322,211363,Auto,19597.3,1394.55,2021-08-26,2022-08-21,12,Active,6115
5016323,207012,Auto,5191.44,342.05,2025-07-16,2026-07-11,12,Expired,6029
5016324,201736,Property,419552.07,15294.1,2023-11-16,2024-11-10,12,Cancelled,6095
5016325,207310,Auto,9958.9,1088.28,2020-06-17,2021-06-12,12,Active,6038
5016326,210522,Property,256776.79,26808.44,2022-08-25,2023-08-20,12,Active,6059
5016327,205054,Auto,25960.82,2373.26,2020-10-01,2021-09-26,12,Active,6197
5016328,200084,Property,106521.14,9248.39,2024-04-24,2025-04-19,12,Cancelled,6128
5016329,200842,Property,98165.35,6190.01,2020-04-13,2021-04-08,12,Active,6006
5016330,211598,Auto,14453.24,1402.32,2022-10-16,2023-10-11,12,Active,6200
5016331,202374,Property,292772.29,5893.71,2022-06-12,2023-06-07,12,Active,6143
5016332,206568,PersonalAccident,85850.94,3923.54,2023-11-18,2024-11-12,12,Expired,6007
5016333,213080,Travel,6270.72,418.86,2022-06-09,2022-12-06,6,Active,6054
5016334,214444,Property,92139.77,9867.25,2020-03-26,2021-03-21,12,Active,6095
5016335,203502,Health,76028.24,6969.0,2023-08-28,2024-08-22,12,Active,6188
5016336,211207,Health,40658.1,3784.04,2024-02-23,2025-02-17,12,Active,6087
5016337,214440,Health,70325.39,5743.31,2023-02-25,2024-02-20,12,Active,6131
5016338,208002,Auto,10164.86,803.78,2024-09-12,2025-09-07,12,Active,6149
5016339,201490,Travel,23077.81,729.87,2023-08-03,2024-01-30,6,Expired,6094
5016340,201100,Property,297164.85,19170.95,2021-11-01,2022-10-27,12,Expired,6103
5016341,205893,Auto,24451.64,1237.67,2023-02-19,2024-02-14,12,Lapsed,6127
5016342,210251,Auto,17349.81,1488.86,2021-07-14,2022-07-09,12,Lapsed,6115
5016343,208967,Auto,26546.8,2047.28,2023-07-27,2024-07-21,12,Active,6039
5016344,200283,Auto,14322.61,834.96,2020-12-28,2021-12-23,12,Active,6214
5016345,206967,Auto,7126.24,852.68,2024-10-07,2025-10-02,12,Active,6153
5016346,206638,Auto,8070.16,639.27,2022-03-24,2023-03-19,12,Active,6207
5016347,206435,Property,350482.55,18908.56,2021-12-11,2022-12-06,12,Active,6068
5016348,210529,Auto,28364.44,3214.28,2022-06-01,2023-05-27,12,Expired,6135
5016349,210864,Auto,13549.55,742.0,2023-09-17,2024-09-11,12,Active,6145
5016350,210706,Travel,11518.97,655.36,2024-08-21,2025-02-17,6,Active,6118
5016351,206068,Property,217345.03,15837.81,2024-02-22,2025-02-16,12,Active,6075
5016352,210335,Health,90199.9,5520.55,2024-11-24,2025-11-19,12,Active,6158
5016353,209227,Property,278266.87,12537.58,2021-10-02,2022-09-27,12,Active,6128
5016354,201810,Health,26637.24,2303.66,2022-08-07,2023-08-02,12,Active,6042
5016355,206907,SME,119194.69,13793.7,2022-05-05,2023-04-30,12,Active,6041
5016356,213607,Health,81282.64,4451.7,2020-01-24,2021-01-18,12,Active,6166
5016357,211309,Auto,17036.43,1067.1,2025-06-09,2026-06-04,12,Expired,6051
5016358,209526,Auto,18925.18,1302.66,2021-05-14,2022-05-09,12,Active,6155
5016359,202083,Health,52960.19,4651.28,2024-04-23,2025-04-18,12,Active,6203
5016360,214449,Health,69992.01,8320.04,2023-06-19,2024-06-13,12,Active,6065
5016361,211803,Property,34087.87,1607.78,2023-11-29,2024-11-23,12,Active,6218
5016362,200311,PersonalAccident,46571.37,5023.6,2024-05-23,2025-05-18,12,Active,6083
5016363,210043,Health,83164.95,6462.47,2020-12-13,2021-12-08,12,Active,6202
5016364,201959,SME,81715.31,6325.13,2025-07-28,2026-07-23,12,Active,6125
5016365,209907,Health,44815.33,1519.12,2021-05-07,2022-05-02,12,Active,6182
5016366,203233,SME,14115.16,363.93,2022-07-13,2023-07-08,12,Active,6038
5016367,200831,Travel,43494.51,4671.81,2025-04-14,2025-10-11,6,Active,6090
5016368,204255,Auto,25452.08,2049.57,2024-02-19,2025-02-13,12,Expired,6120
5016369,211213,Auto,10892.97,605.22,2024-08-27,2025-08-22,12,Lapsed,6171
5016370,212598,Auto,19309.17,566.43,2025-06-27,2026-06-22,12,Active,6028
5016371,212085,Auto,27982.6,2943.73,2022-09-21,2023-09-16,12,Expired,6052
5016372,212559,PersonalAccident,47087.02,5409.68,2025-08-09,2026-08-04,12,Lapsed,6017
5016373,206166,Property,157274.39,16048.76,2024-04-25,2025-04-20,12,Active,6024
5016374,205107,Health,19593.24,1198.94,2023-12-09,2024-12-03,12,Active,6067
5016375,214964,Auto,6467.29,443.35,2021-12-25,2022-12-20,12,Active,6202
5016376,206039,Auto,11950.41,763.45,2023-03-18,2024-03-12,12,Active,6004
5016377,205984,Travel,33851.7,2383.97,2025-05-16,2025-11-12,6,Active,6038
